qid,question_text
0043b89100a08a61e3f8,"Which soap such as soap solution you made, commercial soap solution, detergent solution and deionized water was best at emulsifying oil?"
0043c9a2eef81e694a12,What is the limit of x ln(x) as x approaches 0 from the right?
0044202257c2b5a06417,What would happen if we could create a huge lake over 1000 miles square at the equator on Mars?
0044682f409ff533fc20,Why does my left breast feel heavy and sore?
004478b613805a713d2f,What is the difference between a grower and a shower?
00449bf41360cd07f557,"What is the one thing you did that caused instant regret, but in the hindsight you are proud of?"
0044b1d8ed4a06ed7c47,How do I motivate a girl who thinking of suicide because her mother just passed away this year and she's just someone you knew at school (nothing more?
0044bbe9eaa50f00b7dc,How does a chemical reactor training equipment start?
0044cf47a8055d625f92,What are some unforgivable sins in gods eyes?
0044d041420f9355d1ba,What are good sources to learn about B2B content marketing?
0045631c9addae05959e,Do you have any experience with gay people?
00457c7f2fb921b29abf,If dreams do come true how about nightmares?
00459431b66e9e86e553,Do the digital marketing companies provide incentives like IT companies?
0045d517c888201cf65e,What is your most important and painful life lesson?
0045ee08166f8b300833,Would you rather have freedom or peace?
0045fec48c84100088eb,Do people who speak pure Urdu like in Lucknow or Bhopal find Hyderabadi and Bangalore Urdu funny?
004606a8ce695b822d14,What is the earliest known case of political assassination?
00461e433f75e45fffcd,What type of images have higher click through rates in banner ads?
00462044273a993514ad,Why is there so many forms of invagination in biochemical processes?
004623bbf51eeab8487a,Why was there a flourish of civil war movies in America in the 80s and 90s?
0046a03d99ee0fc43a57,What does the cask ale taste like?
0046c7b9a5b776fd8e12,What is the inverse of mass?
0046eaf8813c081e7d6b,How is half and half milk used in quiche?
00471261783b86046a41,Why some lines from 'Tamil Thai Valthu' is omitted?
0047233aa0fd75103c4c,What is the syllabus of IPU for biotech entrance exam 2018?
00475b716e1d912ffe78,How can mass emails provider track you?
00475ba7216fe97160df,What do you miss most about being in the military?
00477a2b35825d705e67,What supplement can I but to stop sugar and salt cravings?
004782a25548db8a05b7,"How do I value my SW company who has no income, yet?"
0047a35d79571041268b,Why are states allowed to institute practices and pass laws which violate the US Constitution?
0047d4ea8b4119becf22,How can I forget everything while studying and for studying?
0047f0d4e6881093b8ab,Are there any good universities with cheap very cheap tuition fees for undergraduate programs taught completely in English?
00481ec10932f8a183cb,What is reload ammunition?
004827a01b62b9202ed4,Is there any place in India where I can meditate and work for a living?
004831e1dfe74616b058,What is the best sales pitch ever on Shark Tank?
004832f28914b06b15e3,What unique gift can I give my ex-girlfriend on her wedding reception?
00483acc724f52374664,Which plugin is used to show subscribe popup in WordPress?
0048914230355aed33bd,What is the best college in India?
00489bd33f2e2bd37ce3,I'm stuck under my bed. Can anybody help me?
0048b15e274f6b10d9d6,Which is the better test series for UPSC Mains?
0048b45f6518f957088c,What are some short film ideas?
0048cfd72e6c0f434f5e,Why do I try to keep my husband happy when he is cheating on me? Should I leave or just cheat on him also?
0048e3b7a4d9e96655eb,What are backstreet abortions?
00498db489943badcefd,What happens to our souls?
0049b668f5e8f04bfdc9,Is political correctness opressive?
0049ec08332e2eda4a05,What is a Nigerian Popular Literature?
004a01701d56e9bb1fc4,How do you train working dogs?
004a5f7fddded30cc9f8,"What is the approximate closing rank for national institute of engineering, Mysore via COMEDK?"
004a78d91166465e610f,What can cause postmenopausal bleeding?
004a93871c6996cf46af,Should people own fighters jets and tanks to protect against a tyrannical government?
004ab6421726520fcb5b,Which is the first enzyme to mix with food in the digestive track?
004ae9a37f00453c21fb,Why don't Muslims show any personality/?
004b1c4ec1171f2d76aa,Should conservatism be considered a mental disorder?
004b5bde588a606e19e8,Which website provides latest offers on banquet halls?
004b69b51031d4807fd0,How big can the value of delta and epsilon be while using it to solve limit problems?
004b8709bd32f7cf7cd5,"Will the game ""A way OUT"" require internet?"
004baf329bfae203d40b,What is the best API source for access to a restaurant database for China?
004bd4fc993a35ab898e,"Can I move to Antarctica permanently? If I do, where could I get supplies?"
004c03c8977632e920cd,How do you know you are not thinking with your hopes or fears or wishes rather than with their mind?
004c2eab2174d5b4671a,"In the initial stages of a relationship is it normal for a boyfriend to always want to know where I am and what I am doing? I don't know how to interpret this. I am glad that he cares about our relationship, but also worries me at the same time."
004c348322eb20486ad9,What is CIAE?
004c7cee83d23b29156c,"If we lived in a ficitional world where most people had powers, what powers would be considered common?"
004cb5f21301bb8501e7,How should a UK based investor hypothetically position their portfolio for a Jeremy Corbyn lead government following a snap general election? What assumptions underpin your answer?
004cc3570754712cf337,Can you land a job at a top tear consultancy in SF/ NYC with an MSc in CS from University College London?
004ccae869a2a36ef62b,Are the Seahawks past their prime?
004cfbf6ff2e99874902,What are the components of a central processing unit?
004d20c084cc708f6d00,What should be the ratio of yield strength to ultimate strength of steel?
004d681d75510a5965b8,Can expired blood glucose test strips still function normally?
004dabf418e017eaa810,Why is it easier to turn a long lever around a point?
004de2d3dd324f5a0b34,How can I feel my boyfriends dick?
004e03a675c21fbcd1ff,How would I make whimsical pop art?
004e453b67f7730e8b3d,I suffer of seeing myself as better than everyone? I don't know why?
004e4d91196aea9ab887,What are some military weapons excluding handheld weapons that take 5 seconds to fire?
004e51717e7478b05633,Is your material life bound to suffer as you go deeper in spirituality?
004e872162a7cd3f2715,Which is a good pbx for an apartment of 26 units in Bangalore?
004eafcd8c126c631610,What are all the available entries to get into Indian Naval Aviation?
004eb57147e42a688236,Is there an app to convert preexisting videos to Boomerangs like Boomerang by Instagram?
004f483d56f11a5a8560,How were Funyuns introduced in the United States in 1969?
004f4d1248c23fcd29a3,What should I gift my best friend on his 18th birthday?
004f7c265d0f2e5a774a,What's your review of HP 15-ay544tu laptop?
004fe243e069786f7b6e,How do I prepare analog electronics for Telangana Transco genco exams?
004ff80bf205707338f4,Which method I should use to clean my upholstery?
004ffd9c81353994d1d9,What is the color of the precipitate when potassium hydroxide reacts with calcium chloride?
00504e2fd340bc843fc9,Why we don't see many Russian speeches with English subtitles in the YouTube? Does it mean YouTube leaders are somehow biased towards Russian?
005063ae62dda0381972,How can I have more followers on Instagram?
0050d1bad98017755427,Why are north Indians always angry and rude?
0050e4482f0e95bdb4d7,What is meaning of Rx?
0051338367c4e0245a9b,Who has a more independent foreign policy from the USA between France and the UK?
00515115172cb2ccbd42,When is it appropriate to use parametric survival analysis over non-parametric analysis?
005159bef47b9e53e5b2,What companies handle website ad inventory? We're looking for a solution so that we can get competitive CPMs for our site traffic
005169e41b7cbd681e2f,How can we solve the problem of clothing waste?
00517ba8e2614144ef71,Which university is the best for master degree on Safety Engineering?
00518b1fba0ef2c1ade2,What is the purpose/ significance of a running day light in all the BS IV vehicles in India?
00519bdd1eb4da441aae,Is Quora a platform more for sharing wisdom than knowledge?
0051d3469ec14e16e489,Can a wolf ever defeat a bear?
0051dece7e6479a0f4e5,I've been fired from three different jobs. What are the odds of finding a new job? Or should I just jump ship to a new town or new state?
0051fdb89097d6ceda2e,Can arrogant Modi and BJP still hope that tampered EVM'S can do their work?
00522683638b59f62868,Who is really to blame for all the destruction in Syria?
005238b49b0b93460e4d,What happens to a person when you report their messages on Instagram?
0052519cf0861bd54063,How do I highlight all the roads using Google Maps?
00525777217d2bb8c7f0,Should a software developer from South Asia relocate to China instead of Australia or Canada?
00526a263a409fcb9a7b,What is the funniest thing your teacher have ever done?
005286d077f4d07afd91,What is the best target finding tool?
00528df70dd62a0f10ac,What are today fields in South Korea after intermediate for foreigners?
00529b899af7bd8d2b2b,What does pay to play mean in venture capital?
0052c8f071b6b6c0be7d,Can racial slurs be trademarked?
0052e44d2a7bb11c9274,What kind of political and cultural shifts will the world witness once North and South Korea reunites?
0052e8f2aef82a932524,What are the meaning of Buddha's hands?
00538508b015ad240afb,Why are unicorns rainbow?
0053cda307bc1c809266,Is physical conflict a waste of flesh?
00541afeb76b9fabb004,When the ____ will fully-feathered dinosaurs get a spot in stardom?
00543b92b168a6f86e3e,What is a list of points to consider when checking airfare calculations for accuracy?
00545460d4d2812840de,What is the European name for chemistry?
0054d4a1334c1057f27e,Is there anyway to convince a mentally ill person that their serious paranoid delusion is not true? This person is homeless and untreated and does not believe they are sick.
0054d756f89ad96277ca,Have you ever fantasized about having another mother or father? Why?
0054e65d6c71b5abcae2,'a convex mirror has a focal length of 18cm .The image of an object kept in front of the mirror is half the height of the object what is the distance of the object from the mirror'?
